date,owl,hemisphere,channel,azi,ele,azi_competitor,ele_competitor,region,stimulus_resp,base_resp,base_std,maxresp_latency,firstspk_latency,psth_driver,psth_competitor
2023-12-30,40,right,1,-70,0,0,0,OT,22.59,10.435,6.528075903357742,1.025,1.02,[0.015 0.015 0.01  ... 0.005 0.    0.01 ],[0.    0.02  0.01  ... 0.005 0.005 0.   ]
2023-12-30,40,right,2,-70,0,0,0,OT,12.705,7.66,5.543861470130725,1.025,1.021,[0.005 0.    0.005 ... 0.005 0.    0.   ],[0.    0.01  0.005 ... 0.005 0.01  0.   ]
2023-12-30,40,right,3,-70,0,0,0,OT,19.53,8.76,5.309651589322976,1.024,1.022,[0.005 0.005 0.01  ... 0.01  0.005 0.005],[0.01  0.005 0.005 ... 0.02  0.01  0.01 ]
2023-12-30,40,right,4,-70,0,0,0,OT,17.455,10.02,5.577598049339877,1.024,1.02,[0.005 0.02  0.005 ... 0.01  0.005 0.   ],[0.01  0.005 0.01  ... 0.02  0.015 0.005]
2023-12-30,40,right,5,-70,0,0,0,OT,35.185,20.075,9.418565442783736,1.024,1.016,[0.015 0.02  0.02  ... 0.025 0.02  0.005],[0.01  0.015 0.03  ... 0.015 0.025 0.025]
2023-12-30,40,right,6,-70,0,0,0,OT,20.38,9.515,5.825785354782649,1.027,1.021,[0.01  0.005 0.03  ... 0.01  0.025 0.01 ],[0.015 0.    0.01  ... 0.    0.01  0.   ]
2023-12-30,40,right,7,-70,0,0,0,OT,25.81,10.94,8.697493891920821,1.026,1.02,[0.    0.03  0.015 ... 0.    0.005 0.025],[0.01  0.02  0.005 ... 0.01  0.    0.005]
2023-12-30,40,right,8,-70,0,0,0,OT,19.905,8.71,6.943046881593124,1.023,1.02,[0.005 0.005 0.    ... 0.005 0.    0.   ],[0.02  0.01  0.    ... 0.01  0.015 0.02 ]
2023-12-30,40,right,9,-70,0,0,0,OT,14.955,8.115,5.237535202745658,1.02,1.019,[0.01  0.015 0.01  ... 0.015 0.005 0.   ],[0.    0.005 0.005 ... 0.005 0.005 0.   ]
2023-12-30,40,right,10,-70,0,0,0,OT,21.37,11.45,9.847207726051076,1.021,1.018,[0.01  0.005 0.015 ... 0.015 0.01  0.   ],[0.005 0.01  0.005 ... 0.01  0.01  0.015]
2023-12-30,40,right,11,-70,0,0,0,OT,13.02,7.485,3.8327242269696367,1.028,1.024,[0.    0.015 0.005 ... 0.01  0.01  0.005],[0.015 0.01  0.    ... 0.005 0.005 0.02 ]
2023-12-30,40,right,12,-70,0,0,0,OT,17.64,10.74,7.721554247688738,1.024,1.016,[0.01  0.01  0.01  ... 0.02  0.005 0.025],[0.015 0.    0.005 ... 0.01  0.    0.01 ]
2023-12-30,40,right,13,-70,0,0,0,OT,28.13,20.685,11.969368195523105,1.024,1.016,[0.02  0.015 0.02  ... 0.02  0.015 0.015],[0.015 0.    0.01  ... 0.02  0.015 0.01 ]
2023-12-30,40,right,14,-70,0,0,0,OT,17.03,8.22,4.582750265942931,1.028,1.023,[0.005 0.015 0.005 ... 0.015 0.01  0.005],[0.01 0.01 0.01 ... 0.   0.   0.  ]
2023-12-30,40,right,15,-70,0,0,0,OT,15.985,9.77,5.906530284354767,1.02,1.017,[0.015 0.01  0.005 ... 0.005 0.01  0.005],[0.005 0.    0.    ... 0.01  0.005 0.015]
2023-12-30,40,right,17,-70,0,0,0,Forebrain,29.655,13.025,3.98928251694462,1.011,1.005,[0.02  0.005 0.01  ... 0.02  0.02  0.01 ],[0.035 0.005 0.015 ... 0.02  0.005 0.01 ]
2023-12-30,40,right,18,-70,0,0,0,Forebrain,38.49,13.09,3.929618302074643,1.011,1.003,[0.02  0.025 0.02  ... 0.045 0.015 0.005],[0.005 0.01  0.015 ... 0.01  0.    0.02 ]
2023-12-30,40,right,19,-70,0,0,0,Forebrain,27.7,14.34,4.493817975841923,1.011,1.005,[0.03  0.005 0.005 ... 0.01  0.005 0.01 ],[0.005 0.01  0.015 ... 0.03  0.005 0.005]
2023-12-30,40,right,20,-70,0,0,0,Forebrain,180.97,8.665,4.659696878553368,1.013,1.005,[0.01  0.01  0.005 ... 0.005 0.005 0.005],[0.005 0.005 0.005 ... 0.015 0.02  0.   ]
2023-12-30,40,right,21,-70,0,0,0,Forebrain,101.4,5.8,2.740437921208944,1.014,1.004,[0.005 0.005 0.    ... 0.01  0.005 0.02 ],[0.   0.01 0.   ... 0.01 0.   0.  ]
2023-12-30,40,right,22,-70,0,0,0,Forebrain,12.535,5.07,2.356925964047237,1.744,1.01,[0.    0.    0.005 ... 0.005 0.    0.   ],[0.    0.005 0.    ... 0.    0.005 0.005]
2023-12-30,40,right,23,-70,0,0,0,Forebrain,16.555,6.3,2.374868417407584,1.026,1.003,[0.005 0.005 0.    ... 0.005 0.005 0.005],[0.025 0.005 0.    ... 0.025 0.    0.005]
2023-12-30,40,right,24,-70,0,0,0,Forebrain,15.79,6.78,2.7733733971465147,1.016,1.005,[0.005 0.005 0.01  ... 0.005 0.01  0.01 ],[0.    0.01  0.005 ... 0.01  0.    0.005]
2023-12-30,40,right,25,-70,0,0,0,Forebrain,228.155,11.165,5.586391948297218,1.013,1.005,[0.01  0.025 0.015 ... 0.02  0.015 0.01 ],[0.005 0.01  0.005 ... 0.02  0.01  0.   ]
2023-12-30,40,right,26,-70,0,0,0,Forebrain,84.37,10.55,3.642457961322272,1.013,1.007,[0.015 0.01  0.02  ... 0.015 0.015 0.01 ],[0.    0.    0.01  ... 0.005 0.015 0.005]
2023-12-30,40,right,27,-70,0,0,0,Forebrain,7.73,4.325,2.6980316899547345,1.018,1.003,[0.005 0.    0.    ... 0.    0.01  0.005],[0.    0.    0.005 ... 0.    0.    0.005]
2023-12-30,40,right,28,-70,0,0,0,Forebrain,148.8,2.555,3.1427655019106977,1.013,1.004,[0.005 0.    0.    ... 0.    0.    0.   ],[0.005 0.    0.005 ... 0.    0.    0.   ]
2023-12-30,40,right,29,-70,0,0,0,Forebrain,106.955,2.41,2.1706911341782367,1.014,1.004,[0.005 0.015 0.005 ... 0.    0.005 0.   ],[0.    0.005 0.    ... 0.    0.    0.   ]
2023-12-30,40,right,30,-70,0,0,0,Forebrain,14.355,7.28,2.908882947112173,1.014,1.005,[0.    0.    0.015 ... 0.01  0.01  0.   ],[0.005 0.005 0.    ... 0.005 0.005 0.005]
2023-12-30,40,right,31,-70,0,0,0,Forebrain,107.37,0.275,1.0437312872574052,1.015,1.004,[0.    0.    0.    ... 0.005 0.    0.   ],[0.    0.    0.    ... 0.005 0.    0.   ]
2023-12-30,40,right,32,-70,0,0,0,Forebrain,283.8,5.11,4.612797415885506,1.014,1.005,[0.    0.005 0.01  ... 0.    0.01  0.   ],[0.005 0.    0.005 ... 0.    0.005 0.   ]
2024-01-08,40,right,1,-80,-30,0,-30,OT,9.535,5.95,4.977700272214068,1.025,1.021,[0.01  0.005 0.    ... 0.    0.005 0.01 ],[0.03  0.025 0.005 ... 0.    0.005 0.005]
2024-01-08,40,right,2,-80,-30,0,-30,OT,7.11,3.935,3.242032541477645,1.025,1.017,[0.01  0.    0.005 ... 0.    0.005 0.   ],[0.02  0.01  0.015 ... 0.    0.005 0.01 ]
2024-01-08,40,right,3,-80,-30,0,-30,OT,9.82,5.57,3.912173309044476,1.024,1.019,[0.    0.01  0.005 ... 0.    0.005 0.01 ],[0.01  0.025 0.01  ... 0.005 0.01  0.005]
2024-01-08,40,right,4,-80,-30,0,-30,OT,34.045,20.12,14.753833400170953,1.025,1.019,[0.015 0.01  0.025 ... 0.01  0.015 0.02 ],[0.03  0.025 0.04  ... 0.015 0.02  0.02 ]
2024-01-08,40,right,5,-80,-30,0,-30,OT,31.425,17.34,16.704023467416466,1.022,1.018,[0.01  0.005 0.005 ... 0.    0.02  0.015],[0.025 0.01  0.03  ... 0.01  0.015 0.01 ]
2024-01-08,40,right,6,-80,-30,0,-30,OT,47.625,28.55,29.65446846598334,1.032,1.023,[0.01  0.015 0.02  ... 0.03  0.025 0.015],[0.04  0.045 0.035 ... 0.055 0.05  0.025]
2024-01-08,40,right,7,-80,-30,0,-30,OT,68.56,41.465,42.48315872201595,1.027,1.017,[0.04  0.03  0.02  ... 0.035 0.05  0.035],[0.06  0.07  0.085 ... 0.045 0.04  0.045]
2024-01-08,40,right,8,-80,-30,0,-30,OT,62.545,34.545,33.29426339476517,1.024,1.018,[0.01  0.025 0.015 ... 0.03  0.02  0.03 ],[0.05  0.075 0.075 ... 0.03  0.035 0.05 ]
2024-01-08,40,right,10,-80,-30,0,-30,OT,30.38,20.155,16.94670985766854,1.025,1.018,[0.01  0.005 0.02  ... 0.01  0.015 0.01 ],[0.035 0.02  0.02  ... 0.01  0.035 0.02 ]
2024-01-08,40,right,11,-80,-30,0,-30,OT,30.68,18.625,16.18902019888789,1.032,1.025,[0.01  0.    0.02  ... 0.005 0.02  0.   ],[0.03  0.03  0.035 ... 0.035 0.04  0.035]
2024-01-08,40,right,12,-80,-30,0,-30,OT,33.655,22.025,18.64146922857745,1.025,1.016,[0.025 0.02  0.02  ... 0.025 0.025 0.035],[0.02  0.045 0.025 ... 0.02  0.025 0.05 ]
2024-01-08,40,right,13,-80,-30,0,-30,OT,56.495,37.225,28.141328593369572,1.021,1.015,[0.04  0.025 0.03  ... 0.025 0.03  0.035],[0.075 0.05  0.04  ... 0.04  0.03  0.04 ]
2024-01-08,40,right,14,-80,-30,0,-30,OT,45.15,29.26,28.01521729346392,1.03,1.024,[0.05  0.005 0.03  ... 0.01  0.02  0.035],[0.035 0.065 0.05  ... 0.045 0.025 0.03 ]
2024-01-08,40,right,15,-80,-30,0,-30,OT,66.19,43.24,32.90884987355225,1.024,1.016,[0.03  0.045 0.035 ... 0.03  0.025 0.03 ],[0.06  0.055 0.06  ... 0.05  0.055 0.065]
2024-01-08,40,right,16,-80,-30,0,-30,OT,60.07,38.26,31.69309704020736,1.024,1.016,[0.02  0.02  0.015 ... 0.02  0.03  0.015],[0.05  0.06  0.05  ... 0.045 0.05  0.045]
2024-01-08,40,right,17,-80,-30,0,-30,Forebrain,25.955,10.905,5.076019602011009,1.015,1.004,[0.015 0.015 0.025 ... 0.03  0.02  0.   ],[0.035 0.01  0.01  ... 0.015 0.02  0.   ]
2024-01-08,40,right,18,-80,-30,0,-30,Forebrain,20.455,6.26,2.720735194758946,1.015,1.007,[0.01  0.    0.02  ... 0.    0.    0.005],[0.015 0.005 0.025 ... 0.    0.    0.015]
2024-01-08,40,right,19,-80,-30,0,-30,Forebrain,16.605,8.575,3.1455325463266157,1.019,1.004,[0.015 0.015 0.    ... 0.01  0.015 0.01 ],[0.005 0.005 0.015 ... 0.01  0.005 0.   ]
2024-01-08,40,right,20,-80,-30,0,-30,Forebrain,40.695,6.295,2.651032817601472,1.009,1.003,[0.    0.01  0.01  ... 0.    0.015 0.005],[0.    0.005 0.    ... 0.    0.01  0.005]
2024-01-08,40,right,21,-80,-30,0,-30,Forebrain,34.465,10.375,3.55729883479024,1.009,1.004,[0.005 0.005 0.015 ... 0.005 0.005 0.   ],[0.005 0.01  0.005 ... 0.01  0.005 0.01 ]
2024-01-08,40,right,22,-80,-30,0,-30,Forebrain,40.7,8.275,2.9307635523869884,1.017,1.005,[0.   0.   0.02 ... 0.01 0.   0.01],[0.005 0.    0.005 ... 0.015 0.    0.005]
2024-01-08,40,right,23,-80,-30,0,-30,Forebrain,26.175,8.79,3.308458855721196,1.015,1.008,[0.01  0.005 0.005 ... 0.01  0.01  0.005],[0.01  0.02  0.015 ... 0.    0.03  0.01 ]
2024-01-08,40,right,24,-80,-30,0,-30,Forebrain,58.35,8.84,3.5936610858565947,1.015,1.006,[0.005 0.01  0.02  ... 0.    0.02  0.01 ],[0.005 0.005 0.005 ... 0.    0.01  0.02 ]
2024-01-08,40,right,25,-80,-30,0,-30,Forebrain,56.94,8.275,2.983182025958188,1.009,1.005,[0.005 0.01  0.015 ... 0.015 0.    0.01 ],[0.005 0.01  0.015 ... 0.005 0.005 0.005]
2024-01-08,40,right,26,-80,-30,0,-30,Forebrain,122.705,3.675,3.0576747701480613,1.019,1.008,[0.005 0.    0.    ... 0.    0.005 0.005],[0.    0.    0.005 ... 0.005 0.    0.   ]
2024-01-08,40,right,27,-80,-30,0,-30,Forebrain,18.875,7.155,2.9412539842726946,1.014,1.005,[0.    0.    0.015 ... 0.005 0.025 0.   ],[0.005 0.    0.    ... 0.005 0.01  0.   ]
2024-01-08,40,right,28,-80,-30,0,-30,Forebrain,322.595,4.8,7.4993333037010705,1.016,1.007,[0.005 0.    0.    ... 0.005 0.01  0.005],[0.    0.    0.005 ... 0.    0.    0.   ]
2024-01-08,40,right,29,-80,-30,0,-30,Forebrain,242.985,1.525,3.382214511233727,1.015,1.007,[0.005 0.    0.005 ... 0.01  0.    0.   ],[0.    0.    0.005 ... 0.    0.005 0.   ]
2024-01-08,40,right,30,-80,-30,0,-30,Forebrain,19.9,6.495,2.7622409380790804,1.02,1.006,[0.    0.005 0.005 ... 0.015 0.005 0.005],[0.005 0.005 0.005 ... 0.    0.01  0.005]
2024-01-08,40,right,31,-80,-30,0,-30,Forebrain,191.325,3.565,4.115309830377296,1.015,1.007,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2024-01-08,40,right,32,-80,-30,0,-30,Forebrain,89.705,8.475,4.592316953347188,1.015,1.005,[0.015 0.01  0.005 ... 0.005 0.005 0.01 ],[0.01  0.005 0.005 ... 0.005 0.01  0.   ]
2024-03-12,256,left,1,20,20,100,20,OT,10.845,6.76,13.02698737237432,1.021,1.018,[0.005 0.    0.01  ... 0.    0.    0.01 ],[0.01  0.005 0.    ... 0.005 0.    0.005]
2024-03-12,256,left,4,20,20,100,20,OT,4.54,3.04,4.105898196497327,1.026,1.019,[0.    0.    0.005 ... 0.    0.005 0.   ],[0.   0.   0.01 ... 0.01 0.   0.  ]
2024-03-12,256,left,5,20,20,100,20,OT,7.775,4.88,6.158376409411819,1.021,1.019,[0.005 0.015 0.01  ... 0.    0.    0.005],[0.    0.01  0.005 ... 0.01  0.    0.01 ]
2024-03-12,256,left,9,20,20,100,20,OT,13.755,9.985,7.31811280317542,1.022,1.019,[0.005 0.01  0.    ... 0.    0.01  0.02 ],[0.005 0.015 0.005 ... 0.015 0.015 0.01 ]
2024-03-12,256,left,13,20,20,100,20,OT,38.43,25.755,27.552404160072854,1.025,1.016,[0.025 0.015 0.015 ... 0.015 0.02  0.01 ],[0.03  0.015 0.04  ... 0.02  0.035 0.03 ]
2024-03-12,256,left,15,20,20,100,20,OT,12.775,9.15,7.785724115328002,1.024,1.019,[0.015 0.01  0.01  ... 0.005 0.01  0.025],[0.005 0.005 0.005 ... 0.015 0.025 0.01 ]
2024-03-12,256,left,16,20,20,100,20,OT,13.53,9.18,10.543604696686993,1.024,1.018,[0.005 0.005 0.005 ... 0.005 0.005 0.01 ],[0.    0.005 0.005 ... 0.    0.01  0.01 ]
2024-03-12,256,left,17,20,20,100,20,Forebrain,20.24,7.995,6.24059091753337,1.017,1.007,[0.01  0.    0.01  ... 0.005 0.005 0.   ],[0.02  0.02  0.015 ... 0.01  0.    0.005]
2024-03-12,256,left,18,20,20,100,20,Forebrain,17.36,6.965,4.215895515783093,1.156,1.004,[0.005 0.02  0.01  ... 0.02  0.005 0.   ],[0.01  0.005 0.    ... 0.015 0.    0.005]
2024-03-12,256,left,19,20,20,100,20,Forebrain,24.865,4.275,3.83658376684258,1.021,1.011,[0.01  0.005 0.    ... 0.015 0.005 0.   ],[0.    0.01  0.005 ... 0.01  0.005 0.   ]
2024-03-12,256,left,20,20,20,100,20,Forebrain,12.55,5.29,3.592478253239677,1.031,1.012,[0.01  0.005 0.    ... 0.015 0.    0.   ],[0.005 0.    0.    ... 0.01  0.01  0.   ]
2024-03-12,256,left,21,20,20,100,20,Forebrain,7.995,3.095,2.680666894636482,1.013,1.0,[0.005 0.005 0.015 ... 0.    0.005 0.   ],[0.    0.005 0.    ... 0.    0.    0.005]
2024-03-12,256,left,23,20,20,100,20,Forebrain,56.645,22.31,5.87485318965504,1.011,1.01,[0.05  0.03  0.01  ... 0.025 0.04  0.03 ],[0.035 0.02  0.03  ... 0.01  0.035 0.015]
2024-03-12,256,left,24,20,20,100,20,Forebrain,13.82,5.975,3.33831918785487,1.463,1.007,[0.005 0.005 0.005 ... 0.015 0.005 0.01 ],[0.005 0.    0.005 ... 0.005 0.015 0.005]
2024-03-12,256,left,27,20,20,100,20,Forebrain,21.675,5.615,4.121501546766663,1.027,1.016,[0.005 0.02  0.    ... 0.005 0.    0.   ],[0.01  0.    0.01  ... 0.    0.    0.015]
2024-03-12,256,left,29,20,20,100,20,Forebrain,18.415,7.06,4.9876246851582575,1.01,1.007,[0.005 0.015 0.01  ... 0.015 0.    0.01 ],[0.01  0.005 0.005 ... 0.005 0.    0.   ]
2024-03-12,256,left,30,20,20,100,20,Forebrain,22.14,8.56,4.639655159599688,1.02,1.011,[0.01  0.01  0.01  ... 0.02  0.    0.015],[0.005 0.025 0.03  ... 0.01  0.01  0.005]
2024-03-14,256,left,1,20,20,100,20,OT,3.515,2.295,1.7023439722923217,1.023,1.018,[0.005 0.    0.005 ... 0.005 0.005 0.01 ],[0.   0.   0.01 ... 0.   0.   0.  ]
2024-03-14,256,left,4,20,20,100,20,OT,7.755,5.535,2.6942113874007734,1.023,1.018,[0.015 0.    0.005 ... 0.01  0.005 0.005],[0.    0.    0.005 ... 0.005 0.005 0.   ]
2024-03-14,256,left,9,20,20,100,20,OT,11.165,7.84,4.529282503885136,1.024,1.017,[0.02  0.005 0.01  ... 0.005 0.01  0.005],[0.    0.015 0.01  ... 0.005 0.005 0.005]
2024-03-14,256,left,13,20,20,100,20,OT,35.82,26.14,14.562980464176968,1.024,1.017,[0.015 0.015 0.015 ... 0.02  0.02  0.02 ],[0.02  0.03  0.025 ... 0.025 0.015 0.015]
2024-03-14,256,left,15,20,20,100,20,OT,8.03,5.74,3.768607169764448,1.024,1.019,[0.005 0.005 0.    ... 0.005 0.005 0.015],[0.01 0.01 0.   ... 0.   0.   0.  ]
2024-03-14,256,left,16,20,20,100,20,OT,11.515,8.075,4.556245713303881,1.023,1.019,[0.01  0.    0.01  ... 0.005 0.01  0.01 ],[0.    0.005 0.    ... 0.01  0.005 0.005]
2024-03-14,256,left,17,20,20,100,20,Forebrain,17.875,9.61,3.1028857536171066,1.021,1.007,[0.01 0.02 0.01 ... 0.01 0.01 0.02],[0.    0.    0.01  ... 0.005 0.    0.015]
2024-03-14,256,left,18,20,20,100,20,Forebrain,14.95,6.65,2.6167728216259047,1.026,1.007,[0.01  0.005 0.01  ... 0.01  0.    0.01 ],[0.005 0.005 0.01  ... 0.025 0.    0.015]
2024-03-14,256,left,19,20,20,100,20,Forebrain,22.11,11.54,4.103461953034291,1.02,1.008,[0.015 0.02  0.02  ... 0.03  0.01  0.005],[0.005 0.01  0.005 ... 0.015 0.03  0.02 ]
2024-03-14,256,left,21,20,20,100,20,Forebrain,16.045,6.41,2.542026750449334,1.013,1.0,[0.    0.005 0.005 ... 0.    0.005 0.005],[0.015 0.01  0.01  ... 0.    0.01  0.005]
2024-03-14,256,left,22,20,20,100,20,Forebrain,16.89,6.465,2.8423185957946377,1.036,1.014,[0.    0.01  0.01  ... 0.005 0.01  0.   ],[0.01  0.025 0.02  ... 0.005 0.    0.025]
2024-03-14,256,left,23,20,20,100,20,Forebrain,7.495,2.275,1.7173744495595595,1.154,1.01,[0.005 0.    0.    ... 0.005 0.    0.01 ],[0.02  0.01  0.02  ... 0.015 0.01  0.015]
2024-03-14,256,left,24,20,20,100,20,Forebrain,20.295,9.45,3.6190468358395145,1.021,1.008,[0.01 0.02 0.01 ... 0.01 0.01 0.  ],[0.005 0.005 0.    ... 0.02  0.02  0.01 ]
2024-03-14,256,left,25,20,20,100,20,Forebrain,26.395,16.845,3.946007475917905,1.04,1.009,[0.01  0.015 0.01  ... 0.015 0.015 0.02 ],[0.01  0.015 0.03  ... 0.015 0.005 0.01 ]
2024-03-14,256,left,27,20,20,100,20,Forebrain,33.815,17.415,4.792992280402713,1.028,1.016,[0.02  0.015 0.    ... 0.01  0.015 0.005],[0.   0.   0.   ... 0.01 0.01 0.  ]
2024-03-14,256,left,30,20,20,100,20,Forebrain,18.94,5.095,2.294771230427992,1.021,1.01,[0.    0.005 0.    ... 0.    0.    0.005],[0.015 0.01  0.01  ... 0.01  0.02  0.02 ]
2024-03-15,256,left,1,20,30,80,30,OT,19.19,9.86,7.920252521226833,1.024,1.02,[0.01  0.015 0.005 ... 0.01  0.01  0.   ],[0.01  0.005 0.035 ... 0.01  0.005 0.015]
2024-03-15,256,left,2,20,30,80,30,OT,38.77,22.29,10.410374633028344,1.024,1.018,[0.02  0.005 0.02  ... 0.02  0.005 0.035],[0.01  0.035 0.03  ... 0.025 0.01  0.035]
2024-03-15,256,left,4,20,30,80,30,OT,68.02,40.185,26.092159262889687,1.025,1.017,[0.045 0.035 0.06  ... 0.05  0.04  0.015],[0.05  0.055 0.055 ... 0.03  0.035 0.025]
2024-03-15,256,left,5,20,30,80,30,OT,31.285,18.145,12.055868902737789,1.025,1.02,[0.025 0.04  0.01  ... 0.02  0.01  0.01 ],[0.03  0.02  0.045 ... 0.015 0.02  0.03 ]
2024-03-15,256,left,7,20,30,80,30,OT,20.31,9.97,5.9236053210861375,1.021,1.019,[0.01  0.    0.02  ... 0.005 0.005 0.005],[0.015 0.01  0.01  ... 0.005 0.005 0.005]
2024-03-15,256,left,9,20,30,80,30,OT,65.565,36.47,29.14942709557085,1.025,1.017,[0.05  0.05  0.035 ... 0.045 0.045 0.055],[0.06  0.06  0.065 ... 0.025 0.025 0.025]
2024-03-15,256,left,13,20,30,80,30,OT,15.79,7.445,3.8777538601618335,1.017,1.01,[0.02  0.01  0.    ... 0.    0.005 0.   ],[0.015 0.    0.005 ... 0.01  0.01  0.01 ]
2024-03-15,256,left,15,20,30,80,30,OT,9.725,6.015,2.957156573467154,1.026,1.011,[0.01  0.005 0.01  ... 0.01  0.01  0.005],[0.005 0.01  0.01  ... 0.    0.02  0.015]
2024-03-15,256,left,16,20,30,80,30,OT,49.2,24.495,23.9906226471928,1.025,1.015,[0.02 0.04 0.04 ... 0.04 0.04 0.01],[0.04  0.015 0.04  ... 0.02  0.02  0.03 ]
2024-03-15,256,left,17,20,30,80,30,Forebrain,10.28,5.205,2.470420004776516,1.694,1.017,[0.005 0.    0.    ... 0.    0.005 0.   ],[0.015 0.01  0.    ... 0.    0.    0.005]
2024-03-15,256,left,18,20,30,80,30,Forebrain,13.61,5.22,2.147463620180793,1.011,1.0,[0.01  0.01  0.005 ... 0.005 0.005 0.005],[0.005 0.005 0.    ... 0.005 0.005 0.   ]
2024-03-15,256,left,19,20,30,80,30,Forebrain,70.145,23.825,6.942216864950273,1.017,1.011,[0.045 0.035 0.04  ... 0.03  0.05  0.035],[0.035 0.02  0.02  ... 0.02  0.    0.025]
2024-03-15,256,left,21,20,30,80,30,Forebrain,30.17,15.265,4.218385354611407,1.014,1.008,[0.02  0.01  0.01  ... 0.    0.005 0.015],[0.01  0.    0.015 ... 0.015 0.01  0.   ]
2024-03-15,256,left,23,20,30,80,30,Forebrain,17.035,8.085,2.8718939743660457,1.014,1.006,[0.015 0.01  0.01  ... 0.005 0.005 0.03 ],[0.01  0.005 0.005 ... 0.01  0.    0.005]
2024-03-15,256,left,24,20,30,80,30,Forebrain,14.955,6.785,2.351334727341048,1.367,1.01,[0.015 0.    0.015 ... 0.005 0.    0.015],[0.005 0.015 0.005 ... 0.    0.005 0.005]
2024-03-15,256,left,27,20,30,80,30,Forebrain,17.46,3.55,1.9665960439297137,1.015,1.014,[0. 0. 0. ... 0. 0. 0.],[0.005 0.005 0.01  ... 0.    0.01  0.01 ]
2024-03-15,256,left,28,20,30,80,30,Forebrain,42.845,16.52,11.045795580219652,2.021,1.013,[0.015 0.025 0.025 ... 0.02  0.02  0.025],[0.035 0.02  0.02  ... 0.025 0.01  0.02 ]
2024-03-15,256,left,30,20,30,80,30,Forebrain,63.56,23.63,5.471115060022043,1.024,1.009,[0.025 0.025 0.035 ... 0.015 0.015 0.01 ],[0.02 0.04 0.03 ... 0.02 0.01 0.02]
2024-03-25,40,right,2,0,0,-100,0,Forebrain,10.92,5.225,2.245968610644414,1.019,1.001,[0.005 0.    0.    ... 0.01  0.005 0.01 ],[0.01  0.01  0.    ... 0.005 0.    0.01 ]
2024-03-25,40,right,3,0,0,-100,0,Forebrain,9.3,4.675,2.051676144034433,1.005,1.001,[0.005 0.    0.    ... 0.    0.    0.   ],[0.    0.005 0.    ... 0.005 0.01  0.01 ]
2024-03-25,40,right,4,0,0,-100,0,Forebrain,91.03,47.51,9.427613695946604,1.065,1.005,[0.04  0.04  0.065 ... 0.05  0.045 0.05 ],[0.07  0.09  0.105 ... 0.03  0.045 0.075]
2024-03-25,40,right,7,0,0,-100,0,Forebrain,17.345,9.005,3.042199040168148,1.011,1.001,[0.015 0.005 0.01  ... 0.01  0.01  0.01 ],[0.01  0.025 0.02  ... 0.015 0.005 0.015]
2024-03-25,40,right,9,0,0,-100,0,Forebrain,136.13,3.265,2.6785770476131536,1.017,1.008,[0.    0.005 0.    ... 0.    0.005 0.   ],[0.    0.015 0.005 ... 0.    0.01  0.005]
2024-03-25,40,right,10,0,0,-100,0,Forebrain,32.88,8.905,2.857617014227064,1.017,1.008,[0.005 0.015 0.01  ... 0.005 0.01  0.   ],[0.015 0.015 0.02  ... 0.01  0.015 0.   ]
